commodity,year,Type,msprice,msp_filter,date,APMC,Commodity,arrivals_in_qtl,min_price,max_price,modal_price,district_name,Year,Month,trend,detrended_m,seasonal_m,residual_m,deseasonalised,raw_comparison,deseasonalised_comaprison
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Lasalgaon,maize,44426.0,875.0,1165.0,1099.0,Nasik,2014.0,12.0,1194.25,0.9202428302281767,0.990194524409413,0.9293556039173636,1109.8829299783115,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Malegaon,maize,59856.0,1250.0,1519.0,1399.0,Nasik,2014.0,12.0,1176.0,1.189625850340136,1.1470861010369013,1.0370850533929241,1219.6120227900788,Above_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Manmad,maize,71194.0,1002.0,1167.0,1111.0,Nasik,2014.0,12.0,1172.75,0.947345981667022,1.0123784562317577,0.9357626842368836,1097.4156879388051,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Sinner,maize,2948.0,953.0,1149.0,1067.0,Nasik,2014.0,12.0,1179.5,0.9046206019499788,0.9858528174481616,0.9176020861730163,1082.3116606410726,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Yeola,maize,92393.0,975.0,1143.0,1080.0,Nasik,2014.0,12.0,1118.5,0.965578900312919,1.016460656998398,0.9499422271436136,1062.510381060132,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Satana,maize,11536.0,937.0,1151.0,1063.0,Nasik,2014.0,12.0,1148.5,0.9255550718328254,0.98259510130227,0.9419496093621398,1081.8291263524175,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Nandurbar,maize,30399.0,1177.0,1523.0,1351.0,Nandurbar,2014.0,12.0,1256.75,1.074995026854983,1.1090685857466935,0.969277320330221,1218.1392723250053,Above_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Loha,maize,13.0,1700.0,1775.0,1751.0,Nanded,2014.0,12.0,1751.0,1.0,1.0,1.0,1751.0,Above_MSP,Above_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Navapur,maize,80.0,1000.0,1100.0,1087.0,Nandurbar,2014.0,12.0,1087.0,1.0,1.0091174325309993,0.9909649439826527,1077.1788941091434,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Devala,maize,25628.0,952.0,1201.0,1106.0,Nasik,2014.0,12.0,1195.5,0.9251359263906316,1.0265496098942708,0.901209174377764,1077.395567968617,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Kalvan,maize,80500.0,858.0,1221.0,1159.0,Nasik,2014.0,12.0,1200.0,0.9658333333333333,1.0208374953755088,0.9461185915570798,1135.3423098684957,Below_MSP,Below_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Shahada,maize,1329.0,1059.0,1379.0,1232.0,Nandurbar,2014.0,12.0,1193.5,1.032258064516129,0.940072624783088,1.0980620404240704,1310.537045246128,Below_MSP,Above_MSP
maize,2014,Kharif Crops,1310.0,1,2014-12-01,Taloda,maize,1208.0,970.0,1086.0,1033.0,Nandurbar,2014.0,12.0,1081.3333333333333,0.9553020961775587,1.064159566132377,0.8977056886774469,970.7190846898792,Below_MSP,Below_MSP
ragi_maldandi,2014,Kharif Crops,1550.0,1,,,,,,,,,,,,,,,,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Partur,pigeonpea(tur),49.0,4360.0,4604.0,4516.0,Jalna,2014.0,9.0,4516.0,1.0,1.078610530144192,0.927118706940787,4186.868080544594,Above_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Aheri,pigeonpea(tur),398.0,4000.0,4000.0,4000.0,Gadchiroli,2014.0,9.0,4000.0,1.0,0.9609683882063011,1.0406169570952832,4162.467828381133,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Solapur,pigeonpea(tur),79.0,4490.0,4692.0,4644.0,Solapur,2014.0,9.0,4644.0,1.0,0.8955894716419841,1.1165830234321406,5185.411560818861,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Hinganghat,pigeonpea(tur),10236.0,4456.0,5095.0,4679.0,Wardha,2014.0,9.0,4679.0,1.0,0.9113324948699278,1.097294352642092,5134.240276012348,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Chandrapur,pigeonpea(tur),82.0,4313.0,4539.0,4479.0,Chandrapur,2014.0,9.0,4479.0,1.0,1.0,1.0,4479.0,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Wardha,pigeonpea(tur),421.0,4592.0,4778.0,4684.0,Wardha,2014.0,9.0,4684.0,1.0,0.9093536763014645,1.0996821435497062,5150.911160386823,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Gangapur,pigeonpea(tur),40.0,3975.0,4303.0,4151.0,Aurangabad,2014.0,9.0,4151.0,1.0,1.031588632181558,0.9693786542463582,4023.8907937766326,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Vaijapur,pigeonpea(tur),2.0,3675.0,3675.0,3675.0,Aurangabad,2014.0,9.0,3675.0,1.0,0.9157510245293105,1.0919998702856957,4013.0995232999317,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Lasur Station,pigeonpea(tur),237.0,3951.0,6036.0,4230.0,Aurangabad,2014.0,9.0,4230.0,1.0,0.9958450909697235,1.0041722443259027,4247.6485934985685,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Shirpur,pigeonpea(tur),4.0,3901.0,3901.0,3901.0,Dhule,2014.0,9.0,3901.0,1.0,0.9756223479284158,1.0249867708784515,3998.473393196839,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Dhule,pigeonpea(tur),76.0,3615.0,5395.0,3832.0,Dhule,2014.0,9.0,3832.0,1.0,1.0116518640586956,0.9884823381712076,3787.8643198720674,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Dondaicha,pigeonpea(tur),29.0,4033.0,4082.0,4050.0,Dhule,2014.0,9.0,4050.0,1.0,0.9099487564054494,1.0989629833115857,4450.800082411922,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Sakri,pigeonpea(tur),1.0,1515.0,1515.0,1515.0,Dhule,2014.0,9.0,1515.0,1.0,0.7381746296384509,1.354692995192463,2052.359887716581,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Lasalgaon,pigeonpea(tur),2.0,3901.0,3901.0,3901.0,Nasik,2014.0,9.0,3901.0,1.0,1.0,1.0,3901.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Malegaon,pigeonpea(tur),44.0,3916.0,4123.0,3996.0,Nasik,2014.0,9.0,3996.0,1.0,1.1414155005382132,0.8761051514794295,3500.9161853118,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Mohol,pigeonpea(tur),6.0,2750.0,4053.0,2900.0,Solapur,2014.0,9.0,2900.0,1.0,1.0,1.0,2900.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Yeola,pigeonpea(tur),2.0,4101.0,4101.0,4101.0,Nasik,2014.0,9.0,4101.0,1.0,1.0,1.0,4101.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Sinner,pigeonpea(tur),94.0,3327.0,3350.0,3335.0,Nasik,2014.0,9.0,3335.0,1.0,0.9319233976478707,1.0730495687992718,3578.6203119455718,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Nandgaon,pigeonpea(tur),9.0,3367.0,3701.0,3530.0,Nasik,2014.0,9.0,3530.0,1.0,1.0,1.0,3530.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Satana,pigeonpea(tur),9.0,3781.0,3781.0,3781.0,Nasik,2014.0,9.0,3781.0,1.0,0.9570135746606334,1.0449172576832153,3950.8321513002365,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Ausa,pigeonpea(tur),80.0,4265.0,4654.0,4473.0,Latur,2014.0,9.0,4473.0,1.0,0.913658084752542,1.094501342119512,4895.704503300577,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Jalkot,pigeonpea(tur),92.0,4207.0,4464.0,4339.0,Latur,2014.0,9.0,4339.0,1.0,1.0,1.0,4339.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Jalna,pigeonpea(tur),441.0,3967.0,4719.0,4388.0,Jalna,2014.0,9.0,4388.0,1.0,0.908418053848732,1.100814757878555,4830.375157571099,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Latur,pigeonpea(tur),5609.0,4209.0,5183.0,4717.0,Latur,2014.0,9.0,4717.0,1.0,0.9261678824700791,1.0797178556149145,5093.029124935552,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Malkapur,pigeonpea(tur),5897.0,3734.0,5061.0,4917.0,Buldhana,2014.0,9.0,4917.0,1.0,0.934207094418362,1.0704264675088992,5263.286940741258,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Nandura,pigeonpea(tur),2892.0,4361.0,4916.0,4674.0,Buldhana,2014.0,9.0,4674.0,1.0,0.9110806697108067,1.0975976477663805,5130.171405660062,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Shegaon,pigeonpea(tur),290.0,4290.0,4628.0,4507.0,Buldhana,2014.0,9.0,4507.0,1.0,0.9115047225899087,1.0970870201951832,4944.571200019691,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Lonar,pigeonpea(tur),1386.0,4145.0,4816.0,4569.0,Buldhana,2014.0,9.0,4569.0,1.0,1.0568688838930267,0.9461911645240728,4323.147430710488,Above_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Nilanga,pigeonpea(tur),91.0,3990.0,4978.0,4740.0,Latur,2014.0,9.0,4740.0,1.0,1.0,1.0,4740.0,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Udgir,pigeonpea(tur),7337.0,4405.0,4953.0,4679.0,Latur,2014.0,9.0,4679.0,1.0,0.9508579782389877,1.0516817683457045,4920.818994089552,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Chikhali,pigeonpea(tur),109.0,3621.0,4697.0,4034.0,Buldhana,2014.0,9.0,4034.0,1.0,0.9036780013879251,1.1065888496390723,4463.979419444017,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Jalgaon Jamod,pigeonpea(tur),49.0,4200.0,4600.0,4400.0,Buldhana,2014.0,9.0,4400.0,1.0,0.9316645349899506,1.073347715238282,4722.729947048441,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Khamgaon,pigeonpea(tur),9489.0,4270.0,5036.0,4653.0,Buldhana,2014.0,9.0,4653.0,1.0,0.9206730769230769,1.0861618798955615,5053.911227154047,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Jalgaon Jamod-Aasalgaon,pigeonpea(tur),1300.0,4267.0,4833.0,4550.0,Buldhana,2014.0,9.0,4550.0,1.0,0.9309544629044192,1.074166395722698,4887.457100538275,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Mantha,pigeonpea(tur),21.0,3900.0,4100.0,3975.0,Jalna,2014.0,9.0,3975.0,1.0,1.0,1.0,3975.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Parli-Vaijnath,pigeonpea(tur),297.0,3961.0,4490.0,4426.0,Beed,2014.0,9.0,4426.0,1.0,0.8950361524088066,1.1172733048924388,4945.0516474539345,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Majalgaon,pigeonpea(tur),327.0,3625.0,4678.0,4275.0,Beed,2014.0,9.0,4275.0,1.0,0.8991489361702127,1.1121628017037388,4754.495977283484,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Kille Dharur,pigeonpea(tur),11.0,3434.0,4103.0,3809.0,Beed,2014.0,9.0,3809.0,1.0,0.8772291091800173,1.1399530516431926,4342.081173708921,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Ambejogai,pigeonpea(tur),136.0,3450.0,4388.0,4062.0,Beed,2014.0,9.0,4062.0,1.0,0.9353674770545786,1.0690985356353695,4342.678251750871,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Kej,pigeonpea(tur),5.0,4366.0,4415.0,4366.0,Beed,2014.0,9.0,4366.0,1.0,0.9904011511549154,1.009691879733673,4408.314746917215,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Gevrai,pigeonpea(tur),166.0,3863.0,4473.0,4223.0,Beed,2014.0,9.0,4223.0,1.0,0.8961940093432261,1.1158298198543504,4712.149329244921,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Tuljapur,pigeonpea(tur),5.0,4382.0,4444.0,4413.0,Osmanabad,2014.0,9.0,4413.0,1.0,1.0,1.0,4413.0,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Murum,pigeonpea(tur),93.0,4800.0,4864.0,4832.0,Osmanabad,2014.0,9.0,4832.0,1.0,0.9191110349847986,1.088007827059262,5257.253820350354,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Umarga,pigeonpea(tur),82.0,3954.0,4723.0,4489.0,Osmanabad,2014.0,9.0,4489.0,1.0,0.9233204134366926,1.0830476457006926,4861.800881550409,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Bhandara,pigeonpea(tur),1.0,3600.0,3600.0,3600.0,Bhandara,2014.0,9.0,3600.0,1.0,1.0,1.0,3600.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Kalamb (Os),pigeonpea(tur),108.0,3203.0,4084.0,3736.0,Osmanabad,2014.0,9.0,3736.0,1.0,0.9071702077191556,1.1023289692396765,4118.301029079432,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Tumsar,pigeonpea(tur),22.0,3605.0,3967.0,3786.0,Bhandara,2014.0,9.0,3786.0,1.0,1.0,1.0,3786.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Umared,pigeonpea(tur),20.0,4161.0,4483.0,4322.0,Nagpur,2014.0,9.0,4322.0,1.0,0.8503414375699063,1.1759982000380762,5082.664220564566,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Savner,pigeonpea(tur),356.0,4233.0,4587.0,4410.0,Nagpur,2014.0,9.0,4410.0,1.0,1.024218041896018,0.9763546033116289,4305.7238006042835,Above_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Jintur-Bori,pigeonpea(tur),13.0,3946.0,4355.0,4342.0,Parbhani,2014.0,9.0,4342.0,1.0,1.0,1.0,4342.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Sonpeth,pigeonpea(tur),45.0,4375.0,4723.0,4569.0,Parbhani,2014.0,9.0,4569.0,1.0,0.9300053893829157,1.0752625860195582,4912.874755523361,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Sailu,pigeonpea(tur),119.0,4134.0,4418.0,4311.0,Parbhani,2014.0,9.0,4311.0,1.0,0.9936216552582452,1.0064192891811492,4338.673555659934,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Purna,pigeonpea(tur),1.0,4200.0,4200.0,4200.0,Parbhani,2014.0,9.0,4200.0,1.0,0.9903987281636494,1.0096943499252597,4240.7162696860905,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Parbhani,pigeonpea(tur),533.0,4382.0,4502.0,4431.0,Parbhani,2014.0,9.0,4431.0,1.0,0.916829490686466,1.0907153512822334,4832.959721531576,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Nagpur,pigeonpea(tur),41.0,4100.0,4953.0,4526.0,Nagpur,2014.0,9.0,4526.0,1.0,0.9140902586858309,1.093983871393269,4951.371001925935,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Chalisgaon,pigeonpea(tur),206.0,3456.0,3919.0,3741.0,Jalgaon,2014.0,9.0,3741.0,1.0,1.1577035770968136,0.8637789670717883,3231.3971158155596,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Amalner,pigeonpea(tur),3.0,3500.0,3500.0,3500.0,Jalgaon,2014.0,9.0,3500.0,1.0,0.9196690452217309,1.0873476770754,3805.7168697639,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Nanded,pigeonpea(tur),14.0,3200.0,4600.0,4500.0,Nanded,2014.0,9.0,4500.0,1.0,0.9212990052662375,1.085423944109241,4884.407748491585,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Ner Parasopant,pigeonpea(tur),524.0,4703.0,4893.0,4799.0,Yewatmal,2014.0,9.0,4799.0,1.0,0.931414466434522,1.0736358903979935,5152.378638019971,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Pandharkawada,pigeonpea(tur),12.0,4376.0,4376.0,4376.0,Yewatmal,2014.0,9.0,4376.0,1.0,1.0,1.0,4376.0,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Umarkhed,pigeonpea(tur),200.0,3800.0,4300.0,4000.0,Yewatmal,2014.0,9.0,4000.0,1.0,0.9675446115483519,1.0335440744171063,4134.176297668425,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Vani,pigeonpea(tur),170.0,4651.0,4761.0,4690.0,Yewatmal,2014.0,9.0,4690.0,1.0,0.9164400659742344,1.091178831140404,5117.628718048495,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Yeotmal,pigeonpea(tur),1007.0,4345.0,4846.0,4599.0,Yewatmal,2014.0,9.0,4599.0,1.0,0.9346211494150019,1.0699522481659227,4920.710389315079,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Digras,pigeonpea(tur),148.0,4495.0,4818.0,4338.0,Yewatmal,2014.0,9.0,4338.0,1.0,0.9240771586696039,1.0821607163623679,4694.413187579951,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Shahada,pigeonpea(tur),4.0,2952.0,2952.0,2952.0,Nandurbar,2014.0,9.0,2952.0,1.0,1.2460788885888907,0.8025174081333163,2369.0313888095498,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Aarni,pigeonpea(tur),70.0,4020.0,4910.0,4650.0,Yewatmal,2014.0,9.0,4650.0,1.0,0.9427430093209055,1.060734463276836,4932.415254237288,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Jintur,pigeonpea(tur),78.0,3929.0,4347.0,4172.0,Parbhani,2014.0,9.0,4172.0,1.0,1.0386268008007369,0.9628097399653491,4016.8422351354366,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Raver,pigeonpea(tur),8.0,3808.0,3903.0,3903.0,Jalgaon,2014.0,9.0,3903.0,1.0,0.9545044771563965,1.0476640224665483,4089.032679686938,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Dharmabad,pigeonpea(tur),225.0,4551.0,4043.0,4309.0,Nanded,2014.0,9.0,4309.0,1.0,1.0,1.0,4309.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Hadgaon,pigeonpea(tur),76.0,4467.0,4533.0,4267.0,Nanded,2014.0,9.0,4267.0,1.0,1.0,1.0,4267.0,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Loha,pigeonpea(tur),89.0,4581.0,4916.0,4813.0,Nanded,2014.0,9.0,4813.0,1.0,1.0,1.0,4813.0,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Bhokar,pigeonpea(tur),213.0,4212.0,4711.0,4449.0,Nanded,2014.0,9.0,4449.0,1.0,1.0143682868909563,0.9858352364948286,4385.980967165492,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Dudhani,pigeonpea(tur),503.0,4887.0,5127.0,5077.0,Solapur,2014.0,9.0,5077.0,1.0,0.9131111065328911,1.0951569779903658,5560.111977257087,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Mangrulpeer,pigeonpea(tur),1386.0,4325.0,4860.0,4677.0,Wasim,2014.0,9.0,4677.0,1.0,0.9147463002114165,1.0931992835268967,5112.893049055296,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Manora,pigeonpea(tur),1301.0,4612.0,5069.0,4768.0,Wasim,2014.0,9.0,4768.0,1.0,0.9323285675257262,1.0725832446107113,5114.076910303871,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Washim,pigeonpea(tur),3888.0,4718.0,5013.0,4868.0,Wasim,2014.0,9.0,4868.0,1.0,0.936210013031233,1.0681364075163324,5199.688031789507,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Karanja,pigeonpea(tur),9375.0,4733.0,5042.0,4890.0,Wasim,2014.0,9.0,4890.0,1.0,0.9398135959138539,1.0640407888839085,5203.159457642313,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Barshi-Vairag,pigeonpea(tur),25.0,3975.0,3975.0,3975.0,Solapur,2014.0,9.0,3975.0,1.0,1.0404809177145378,0.9610940315912224,3820.348775575109,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Hingoli,pigeonpea(tur),1417.0,4459.0,5045.0,4752.0,Hingoli,2014.0,9.0,4752.0,1.0,0.918518334616053,1.088709895396924,5173.549422926183,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Varud-Rajura Bazar,pigeonpea(tur),24.0,3840.0,4750.0,4214.0,Amaravathi,2014.0,9.0,4214.0,1.0,1.0259708469451114,0.9746865644160931,4107.329182449416,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Morshi,pigeonpea(tur),684.0,4462.0,4672.0,4568.0,Amaravathi,2014.0,9.0,4568.0,1.0,1.0363217389333286,0.9649512911205413,4407.897497838633,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Akhadabalapur,pigeonpea(tur),152.0,4083.0,4217.0,4150.0,Hingoli,2014.0,9.0,4150.0,1.0,0.9830358720622018,1.0172568757864462,4221.616034513751,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Mangalwedha,pigeonpea(tur),3.0,3534.0,3534.0,3534.0,Solapur,2014.0,9.0,3534.0,1.0,0.8400987107171636,1.1903363107727354,4206.648522270847,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Kurdwadi,pigeonpea(tur),90.0,3229.0,3468.0,3349.0,Solapur,2014.0,9.0,3349.0,1.0,1.0200510219954577,0.980343118566527,3283.169104079299,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Dhamangaon-Rly,pigeonpea(tur),1065.0,4558.0,4947.0,4667.0,Amaravathi,2014.0,9.0,4667.0,1.0,0.9294678601952229,1.0758844311087452,5021.152639984513,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Daryapur,pigeonpea(tur),150.0,4600.0,5160.0,5050.0,Amaravathi,2014.0,9.0,5050.0,1.0,0.943649960640252,1.059714980882864,5351.560653458463,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Anajngaon Surji,pigeonpea(tur),816.0,4478.0,4870.0,4674.0,Amaravathi,2014.0,9.0,4674.0,1.0,0.9172402701833386,1.0902268822106114,5095.720447452397,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Amarawati,pigeonpea(tur),16.0,4600.0,4995.0,4763.0,Amaravathi,2014.0,9.0,4763.0,1.0,0.917979042833507,1.0893494876673009,5188.571609759354,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Achalpur,pigeonpea(tur),310.0,4467.0,5005.0,4736.0,Amaravathi,2014.0,9.0,4736.0,1.0,0.9217206148788734,1.084927454000162,5138.216422144767,Above_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Shevgaon-Bodhegaon,pigeonpea(tur),11.0,4000.0,4000.0,4000.0,Ahmadnagar,2014.0,9.0,4000.0,1.0,0.9034662320626465,1.1068482301955695,4427.3929207822775,Below_MSP,Above_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Barshi,pigeonpea(tur),884.0,3942.0,4341.0,4142.0,Solapur,2014.0,9.0,4142.0,1.0,1.0382174104296633,0.9631893955488118,3989.5304763631784,Below_MSP,Below_MSP
pigeonpea(tur),2014,Kharif Crops,4350.0,1,2014-09-01,Kalmeshwar,pigeonpea(tur),18.0,4361.0,4361.0,4361.0,Nagpur,2014.0,9.0,4361.0,1.0,1.0,1.0,4361.0,Above_MSP,Above_MSP
